,title,rev,genre,id,lyrics
4252,"XXL (Feat. 딥플로우, Dok2)",0,Hip-hop,31369991,나이만 쳐 먹은 래퍼들이 진지해이 어린 놈의 침대가 토해 젖비린내그 위 쌓인 돈 냄새나 맡고 질식해재미로 네 똥 차도 뺏을 거야 GTA눈에 띄니 치어버려 uh네가 죽치고 있어 이 게임 안에차라리 The Quiett제외 shut the f--k up제외 내가 떠받드는 몇 명 더방심하다 쳐 맞지 uppercut너는 아냐 ㅂㅅ아 ㅈ 까 짜릿해 콜라지 얘긴지 몰라 숨겨 와사비 초밥Deepflow 농담 내가 그의 목발f--k your 도발 다시그의 총알이 돼버려 빵내 step two four에맞춰 걸어 걸어38 배기팬츠처럼 헐렁헐렁boom bap kick snareneck breaker breaker꺾어 꺾어이제 다 고개 꺾어 꺾어yeah 이건 XXLI break ya breakya neck 이건 XXL다 고개 꺾어 꺾어yeah 이건 XXLI break ya breakya neck 이건 XXL파도 타고 휩쓸러 가팔목인 양 꺾이라고판돈은 쥘 수 있겠냐판 돈은 너네 요양비팝콘이나 사 먹던지이쯤에서 나도터져버린 다음 튀lie lie lie lie lie내 속옷 안에 두 개쯤은더 있다고 bomb예쁜 이가 덤비니 잠 못 이루는 밤다 이뤄버리고 이거 그냥 내 거 팜그래 봤자들 못 감당해 uh두려워나 해라 산사태 uh꼿꼿이 세워 내 발사대 uh돼줄 일은 없지 빵빠레 uh이미 준비 됐냐 혹시 cake발버둥 쳐봤자 오리배f--k it 돈이나 더 내놔내 거북선party 안 태워 ㅆ 노인네다 고개 꺾어 꺾어yeah 이건 XXLI break ya breakya neck 이건 XXL다 고개 꺾어 꺾어yeah 이건 XXLI break ya breakya neck 이건 XXLreppin’ Illi-ambitionwe gettin em money자 microphone check하나 둘TV에 누가 또 나와서지리는 척하니 랩 한다고내가 나오면 다 burrow네 마이크나 버려 빨리 내놓으라고래퍼란 놈들 다 귀여운 척아님 예쁜 짓 여길 다 배려놨군니들이 여기서 깔보는효은인 적어도 가짜 힙합은 안 해난 쇼미더머니 그딴 거 보지 않아누가 나오든 간에TV 안에 잘 나가봤자현실에선 다들 어딜 가니목에 힘 빡 주고 머리 컸던 니들요즘 밥은 챙겨 먹고 사니Audemars on my wrist icedtennis chain on my neck cost여기 상금보다 큰내 장신구들과 내 옷네가 누구든 간에 늘 엿 먹으란 태도불국사 바로 내 고향 다음집은 저기 West coast내 step two four에맞춰 걸어 걸어38 배기팬츠처럼 헐렁헐렁boom bap kick snareneck breaker breaker꺾어 꺾어이제 다 고개 꺾어 꺾어yeah 이건 XXLI break ya break yaneck 이건 XXL다 고개 꺾어 꺾어yeah 이건 XXLI break ya break yaneck 이건 XXL
4256,빌어먹을 인연 (Feat. 식케이),0,Hip-hop,31369990,i need new whipi need new crib이제 노리지 더 넓은 집내리려 했던 우리 사진근데 아직도 못 지웠지널 만날 때 보다 더 벌어근데도 네게 전활 걸어너가 먼저 문자로 선을 그었지마치 아디다스 바지처럼Preety girls 내게 술을 부어근데 every night너 땜에 내 눈이 부어짭 입던 놈이 rock designer나도 보란 듯이 잘 살어롤렉스가 보여 근데내 손목엔 아직도 니 머리띠 감어미친 듯이 달려왔네from 꺼져 get out of my face난 돈을 벌고 말고왜 항상 생각은 똑같애니 생각이 날것 같아도이젠 you know i'm okay나도 이제 하려고 해yeah i'm flexin on my ex만남 뒤에는 헤어짐과 이별네 눈에 보이듯 나는 잘 지내고 있어내가 널 어떻게 잊어야 인연아 야 인연아난 너가 잘 살길만아주 잘 살길 빌어빌어먹을 껀데 너의 callin'빌어먹을 거라고 watch me ballin'빌어먹을 껀데 너의 callin'빌어먹을 거라고 watch me ballin'빌어먹을 껀데 너의 callin'빌어먹을 거라고 watch me ballin'빌어먹을 껀데 너의 callin'빌어먹을 거라고 watch me ballin'멋진 모습 사진 찍어멋진 것만 보이고 싶어돌려보지 내 사진첩근데 그 사진에 너가 너무 이뻐다시 전활 걸지 몰라니 고민에 밤을 새 all night난 이제 잘나가는데왜 자꾸 니가머리 속에서 안 나가는데새 옷의 택을 또 떼니가 좋아했던 브랜드에매장으로 발이 가네그럴 필요가 없는데근데도 안 창피해그냥 내 맘이 너무 choppy 해보란 듯 잘 사는 걸보여주려 했는데 니 앞에선 못해i can't flex on my ex만남 뒤에는 헤어짐과 이별네 눈에 보이듯 나는 잘 지내고 있어내가 널 어떻게 잊어야 인연아 야 인연아난 너가 잘 살길만아주 잘 살길 빌어빌어먹을 껀데 너의 callin'빌어먹을 거라고 watch me ballin'빌어먹을 껀데 너의 callin'빌어먹을 거라고 watch me ballin'빌어먹을 껀데 너의 callin'빌어먹을 거라고 watch me ballin'빌어먹을 껀데 너의 callin'빌어먹을 거라고 watch me ballin'Watch me ballin 빌어먹지 callin아직 못 빼겠어 너가 껴준 도금 반지Watch me ballin 빌어먹지 callinI can’t flex on my ex on my exon my ex on my exon my ex빌어먹을 껀데 너의 callin'빌어먹을 거라고 watch me ballin'빌어먹을 껀데 너의 callin'빌어먹을 거라고 watch me ballin'빌어먹을 껀데 너의 callin'빌어먹을 거라고 watch me ballin'빌어먹을 껀데 너의 callin'빌어먹을 거라고 watch me ballin'
4264,희미해서 (feat. 헤이즈),0,R&B,31373099,이제 와 떠올려보면어찌 그리 하나 놓지 않으려는참 의미 없는 욕심에많이도 애를 썼는데그대를 괴롭혔는데이제 나 분명히 하나 알겠는 것은나에게서 멀어지며더 찬란하게도 빛나는 사랑이 됐고그대 역시 더 아름다워졌지다 희미해 다 아른아른해선명하지 않게 모든 게잊혀져간다는 게 두려워난 꼭 쥐고 있었네나의 기억 속에날 아프게 하는 모든 것들까지도희미해서 희미해서더 아름다운 거라고희미해서 희미해서 희미해서내게서 져버린 그대더 아름다운 꽃을 피워버릴까 봐나 아닌 다른 누군가그 꽃을 품에 안을까그게 두려웠었는데이제 나 간절히 하나 바라는 것은나에게서 멀어지며우리 아픈 모든 장면들은희미해져 웃어넘길 추억쯤이길다 희미해 다 아른아른해선명하지 않게 모든 게잊혀져간다는게 두려워난 꼭 쥐고 있었네 나의 기억 속에날 아프게 하는 모든 것들까지도그댄 마치 안개 같지내 맘 따뜻해지면서서히 또 사라져 버리겠지만그 온기로 또 살아볼게요희미해서 희미해서더 아름다운 거라고희미해서 희미해서 희미해서이제 와 떠올려보면어찌 그리 하나 놓지 않으려는참 의미 없는 욕심에많이도 애를 썼는데그대를 괴롭혔는데
4270,이별의 온도,0,Ballad,31382423,오랜만이야 어떻게 지냈니혼자라는 게 익숙해질 법도 한데그 밤의 온도와 차가운 표정들예뻤던 추억까지 지문처럼 남았어이 미련만큼만 그리운 만큼만절실히 널 잡았다면널 보내지 않았다면끝내 날 떠나갔을까못내 날 받아줬을까너를 잃은 후에야 알 것 같아모두 내 잘못인 걸너의 전부를 안다고 믿었어내 멋대로 네 맘어지르는 줄도 모르고무너져 가는 줄도 모르고사실 웃는 널 보며난 세상을 다 가진 것만 같았어이해 못 해 미안해이 미련만큼만 그리운 만큼만절실히 널 잡았다면널 보내지 않았다면끝내 날 떠나갔을까못내 날 받아줬을까지금 아니면 못 볼 것만 같아너에게 달려간다시간을 돌릴 수 있기를너를 되돌릴 수 있기를널 보낼 수 있을까널 잊을 수 있을까내 사랑은 너뿐이라고너를 붙잡았더라면우리는 헤어졌을까우리는 달라졌을까지금 아니면 못 볼 것만 같아너에게 달려간다너에게 달려간다너에게 달려간다
4276,너를 만나,0,Ballad,31388145,너를 만난 그 이후로사소한 변화들에 행복해져눈이 부시게 빛 나는 아침너를 떠올리며 눈 뜨는 하루식탁 위에 마주 앉아너의 하루는 어땠는지 묻거나나의 하루도 썩 괜찮았어웃으며 대답해 주고 싶어별것 아닌 일에 맘이 통할 때면익숙해진 서로가 놀라웠어널 사랑해평온한 지금처럼만영원하고 싶다고너를 바라보다 생각했어너를 만나 참 행복했어나 이토록 사랑할 수 있었던 건아직 어리고 모자란 내 맘따뜻한 이해로 다 안아줘서무심한 말투에 서로 아플 때면차가워진 사이가견딜 수 없어 미안해불안한 지금이라도영원하고 싶다고너를 바라보다 생각했어너를 만나 참 행복했어나 이토록 사랑할 수 있었던 건아직 어리고 모자란 내 맘따뜻한 이해로 다 안아줘서뜨거웠던 여름 지나그리워질 빗소리에하나 둘 수줍어 또 얼굴 붉히면생각이 많아진너의 눈에 입 맞출 테니우리 함께 걸어가기로 해나를 만나 너도 행복하니못 해준 게 더 많아서 미안해이기적이고 불안한 내가너에게만은 잘하고 싶었어오랫동안 나 기다려온완벽한 사랑을 찾은 것 같아날 잡아줘서 힘이 돼줘서 소중한 배려로 날 안아줘서너를 만나
4284,"모든 날, 모든 순간 (Every day, Every Moment)",0,Ballad,30962526,네가 없이 웃을 수 있을까생각만 해도 눈물이나힘든 시간 날 지켜준 사람이제는 내가 그댈 지킬 테니너의 품은 항상 따뜻했어고단했던 나의 하루에유일한 휴식처나는 너 하나로 충분해긴 말 안 해도 눈빛으로 다 아니깐한 송이의 꽃이 피고 지는모든 날 모든 순간 함께해햇살처럼 빛나고 있었지나를 보는 네 눈빛은꿈이라고 해도 좋을 만큼그 모든 순간은 눈부셨다불안했던 나의 고된 삶에한줄기 빛처럼 다가와날 웃게 해준 너나는 너 하나로 충분해긴 말 안 해도 눈빛으로 다 아니깐한 송이의 꽃이 피고 지는모든 날 모든 순간 함께해알 수 없는 미래지만네 품속에 있는 지금 순간 순간이영원 했으면 해갈게 바람이 좋은 날에햇살 눈부신 어떤 날에 너에게로처음 내게 왔던 그날처럼모든 날 모든 순간 함께해
4288,내 생에 아름다운,0,Ballad,31373277,Don't walk away I'm falling downDon't walk away I'm falling down깊어져만 가는밤하늘 별빛은 여전히그 자리 그대를 기다리죠한참을 말하지 않아도그대 두 눈 들여다보면나는 알아요 그대를 느끼죠햇살 안은 밤하늘 수평선 멀리그대의 별 되어 늘 그대를 지킬게요내 생에 가장 아름다운 시간들나 그댈 위해 간직해온짙은 숨결 그대에게닿기를 바래요Don't walk away I'm falling downDon't walk away I'm falling down점점 멀어지는한동안 그대 외로이힘없이 지나간 나날들나는 아파요 그대를 느끼죠햇살 안은 밤하늘 수평선 멀리그대의 별 되어 늘 그대를 지킬게요내 생에 가장 아름다운 시간들나 그댈 위해 간직해온짙은 숨결 전해지길바래요 오직 나 그대가내 맘 흐르는 하늘을 바라봐줘요한걸음 다가와 멀어지진 말아줘요하루하루 같은 이곳에 남겨져나 그대에게 머물게요내 생에 가장 아름다운그대와 영원히
4297,잘 지내줘,0,Ballad,31388146,떠오르는 모든 기억이꿈처럼 너무 달콤해서그냥 깨어났다고 다 없던 거라고생각해 볼게요정말 많이 보고 싶겠죠이 말을 하는 지금도 사실버텨내기가 나 참아내기가쉽지 않네요우린 왜 이별인가요괜찮아질 수 있을까요아직 사랑해요 그대를떠나야만 하나요곧 터져 나올 것 같은이 아픈 말들 대신에그대가 맘 편할 수 있게웃어 볼게요잘 지내줘 잘 지내줘 잘 지내줘내 곁에 있을 때 보다 더잘 지내줘 잘 지내줘남겨진 추억들은 내가 기억할게철없던 그 시절 그 때에넌 나의 어떤 걸 봤을까받을 자격 없는 맘들로나를 가득히 채웠고뜻하지 않은 말들과멋대로 드러낸 가시가 널 향할 때 조차도넌 나를 품에 안아참 따스히도 재웠어너에 취해 취한 것조차 모르고또 당연함이란 속도가종착점까지 나를 데려다 놓고 나서야네가 왜 미소짓지 못하는지에 대해의문을 품고 있네잡을 수 없는 것들이제와 잡으려 하고 있네 우린 왜 이별인가요괜찮아질 수 있을까요아직 사랑해요 그대를떠나야만 하나요곧 터져 나올 것 같은이 아픈 말들 대신에그대가 맘 편할 수 있게웃어 볼게요그 언젠가 시간이 흘러서내게 너 돌아온다면찾으려 하지 말고그냥 뒤 돌아보면 돼그대가 아니면 다신 할 수없을 것 같은 사랑이대로 나 영원토록소중히 간직할게요우린 왜 이별인가요괜찮아질 수 있을까요아직 사랑해요 그대를떠나야만 하나요곧 터져 나올 것 같은이 아픈 말들 대신에그대가 맘 편할 수 있게웃어 볼게요내가 없는 곳에서 잘 지내줘
4300,라비앙로즈 (La Vie en Rose),0,Dance,31388213,빨갛게 물들여 지금 이 시간I'll make it red eh eh ehMake it red eh eh eh어느새 내 맘에 빨간 장미처럼우아하게 eh eh eh새롭게 eh ehRose이런 느낌은 루비보다 더루비보다 더내가 느끼는 반짝임처럼끌리면 이끌려 Na na now바로 지금 Na na nowI don't wanna make it blue상상해봐 너의 La Vie en Rose더 깊어진 눈빛 그 속에 붉어진내 맘을 타오르게 해 나를 춤추게 해Ooh 잊지마여기 서 있는 RoseOoh 언제나 빛날 수 있게La La La La Vie en RoseOoh This is my myLa La La La Vie en RoseRoseOoh Oh It's my myLa La La La Vie en Rose기대해도 좋아왠지 완벽해진 이 느낌가까이서 봐도 난 좋아Red반짝이는 눈빛 루비같이 모든 시선All eyes on me내가 그 누구보다도 빛나게빨갛게 물들일게이런 느낌은 사탕보다 더사탕보다 더내가 느끼는 달콤함처럼끌리면 이끌려 Na na now바로 지금 Na na nowI don't wanna make it blue만들어봐 너의 La Vie en Rose더 깊어진 눈빛 그 속에 붉어진내 맘을 타오르게 해 나를 춤추게 해Ooh 잊지마여기 서 있는 RoseOoh 언제나 빛날 수 있게La La La La Vie en RoseOoh This is my myLa La La La Vie en RoseRoseOoh Oh It's my myLa La La La Vie en Rose감았던 눈을 떠봐달라져 모든 게 다아무도 모르는 새로운 세상을 봐Oh babyLa La La La La La La Vie en Rose전부 다 물들여 RedLa La La La La La La Vie en Rose꿈이라도 좋아 빨갛게 칠해봐언제든 깨어날 수 있게내가 불러 줄게Ooh 잊지마여기 서 있는 RoseOoh 언제나 빛날 수 있게La La La La Vie en RoseOoh This is my myLa La La La Vie en RoseOoh 장밋빛에 물들게La La La La Vie en Rose새빨가아아안 My rose빛이 나아아아 My roseLa La La La Vie en Rose이 순간 특별하게We'll make it redOh it’s my myLa La La La Vie en Rose
4302,꿈처럼 내린,0,Ballad,31356799,아련해진 어제 하루가다시 떠오르는그대 빛에 가까이 다가오죠이젠 돌아올 수 없는소중했던 시간처럼여전히 내게 머물러외로움이 길었던 날들살며시 그대 숨결 불어오죠한 걸음 다가온 그대란 운명에애써 감춰두며 꺼내지 못한 말늘 곁에 있어 줘요그댄 내게 따스한 어제의꿈처럼 내린 사랑이죠허전함이 가득했던 길그대와 함께라서 행복해요 한 걸음 다가온 그대란 운명에애써 감춰두며 꺼내지 못한 말늘 곁에 있어줘요그댄 내게 따스한 어제의꿈처럼 내린 사랑이죠이젠 숨길 수 없는 내 맘을나를 가득 채워준 사랑을그대 드릴게요한걸음 다가온그대란 운명에하나뿐인 사랑 그댈 사랑해요눈을 감아도 네가 보이는걸늘 곁에 있어 줘요그댄 나의 꿈같은 어제와오늘 그리고 내 전부죠지울 수 없는 그대이죠
4311,Change (Feat. GRAY) (Prod. 코드 쿤스트),0,Hip-hop,31385181,새로운걸로 채워야 돼 모든 것을새 바지 새 jacket 새 ring earring necklace멋 부리는 건 어렵지 않았지 난 평생해서 시도조차 안 해본 저 가짜들을 무시해몇백만 원으로 다 바꾸긴 너무 쉬운 거야근데 몇백만 원으론 절대 못 바꿔 이 머리 안Fuck price tag fuck ssfuck 새로나온 fw세계 좀 떠났다가 다시 돌아와그때 바꿔버리자 내 flow 가짜들이 절대 못 따를 곳으로 난 도망Hold up 새로운 것에 머리돌아 그래서 쟤넨 나를 JEALOUS oh my그래서 그래서 더 빠르게 새것들을 향해서 달려 모두다새로운 집 차 여자 반짝이는 것에 몰려 우리 꼴이 불나방Huh 나도 물론 엄마 yeah 사줘야돼 새 집 차해서 여기에 이건 payback 보여준 만큼 다 거둘 거야Uh 이제 uh change uh 보며 컸던 걸로 다Uh 이제 uh get money uh everything 모든 걸 다항상 원하는 건 끝도 없이 많아가질수록 더 가지고 싶단 말야초심을 잃었다는 건 아냐 Change껍질을 벗고 달라져 가야만 해항상 원하는 건 끝도 없이 많아가질수록 더 가지고 싶단 말야초심을 잃었다는 건 아냐 Change껍질을 벗고 달라져 가야만 해Time is tickin time is tickin 시대가 변했어 거리도 변했어Time is tickin time is tickin시대도 변해망쳤던 어제는 잊어버렸어 다시 어젯날이 적힌 달력을 찢어내 꿈은 leader였지 not a follower 바꿔 mind finally comin at yaI don't wanna be the winner 자신을 이기는 게 목표이기는 건 나의 속 no 아니 전부 아니 세계도Yeah 금 보석 다 가져봤어 많은 여자 다 만나봤고좋은 인연 끊어 버려봤고 다시 좋은 사람들이 곁에Shout to 코쿤 shout to 팔로 shout to INDIGO JUST MUSICShout to MKIT AOMG H1GHR MUSIC uh shout to Hi-LiteShout to cozy 하나도 없다면 지금의 나도 없었겠지 아마도지금의 kid milli는 최원재로 거리로 부모님 결함이 되어버린 아들로남았을 거고 그랬다면 어디로 thx for y'all 물론 내 팬들도Friend들도 내 주변 애들이 내 inspiration 이거는 못 바꿔 얼마든항상 원하는건 끝도 없이 많아가질수록 더 가지고싶단 말야초심을 잃었다는건 아냐 Change껍질을 벗고 달라져가야만 해항상 원하는건 끝도 없이 많아가질수록 더 가지고싶단 말야초심을 잃었다는건 아냐 Change껍질을 벗고 달라져가야만 해멋지게 쫙 빼입고 수천 명이 앞에 있어화려한 조명에 날 보며 환호해DJ Wegun turn that shit upYeah we're gonna burn this shit up기분이 좋아 feels good to be right hereI don't wanna go back변해갈 수밖에올라가야만 해Ya 난 이게 넘 좋아I don't wanna go back변해갈 수밖에 없네올라가야만 해We must change항상 원하는건 끝도 없이 많아가질수록 더 가지고싶단 말야초심을 잃었다는건 아냐 Change껍질을 벗고 달라져가야만 해항상 원하는건 끝도 없이 많아가질수록 더 가지고싶단 말야초심을 잃었다는건 아냐 Change껍질을 벗고 달라져가야만 해Instagram 속의 친군 또 새로운 걸 샀어Soundcloud 속의 쟤넨 계속 새로운 것을 내고난 검정색의 작업실에서 새 옷을 그려새 무대의상으로 갈아입어야만 했어난 왜 마이클 잡고 아빤 넥타일 맸어야만 했고결국 필요도 없었던 학굘 다녀야만 했었던걸 이젠 알았어 change or die 빠른 세상에선새로운 것을 항상 손에 쥐어야 해서
4312,억 (Feat. CHANGMO) (Prod. CHANGMO),0,Hip-hop,31385179,Uh uh uh uh 억억이 있는데너한텐 못했어내가 벌려 했던 1원만큼 보다도이제 넌 없는데그때 잘할 걸 했어내가 벌고 있는 1억만큼 보다 더Haha 요즘 너무 바빠게다가 요즘 TV에도 나와 벌어baby baby bye bye후회는 못해 차마 no no no no손에 억 싫어 두 손 원해 right nowshe said oh my godshe said oh my god그녀 떠난 날 그녀 떠난 날돈 버느라 기념일도 까먹었잖아더는 못봐 널연락도 안하고 왜이래yeah 내 손목엔 오데마 시계약속 안 늦어 다신사랑보다도 돈이 절실했던 거야그때 나 실은나 이제 벌었어 사임잘할 자신 있어 다시 널 본다면다 이뤘지만 허전함은 yeah E yeah근데 이젠 너를 못 부를듯하네 babe기념일 대신에 돈을 세 이젠영혼 버린 듯 일만을 매일 해무료로 들어가 많은 클럽눈이 커다래져 나를 봄잘생겼다며 거짓말해너도 그 말은 한 번도 안 했는데그래서 난 그런 말 안 믿어그대가 안 했으니까그렇담 그런 거지뭐 그리 나 너를 못 지워500 넘어 내 목걸이는 월에못 벌어두 천이구허나 내 머릿속 서리는 한 그림은3평 월세 안 껴안은 둘억이 있는데너한텐 못했어내가 벌려 했던 1원만큼 보다도이제 넌 없는데그때 잘할 걸 했어내가 벌고 있는 1억만큼 보다 더Haha 요즘 너무 바빠게다가 요즘 TV에도 나와 벌어baby baby bye bye후회는 못해 차마 no no no no손에 억 싫어 두 손 원해 right nowAy beeouu yeah i'm addicted to the cashouu yeah i'm addicted to the cash연애는 uneducated 버는 건 천재미안해 baby ouu매드홀릭 아레나 버닝선 페이스매드홀릭 아레나 버닝선 페이스불토에 pull up pull up 해도너 같은 앤 no one 돌아와 baby ouu구찌백 루이백 펜디백 샤넬백 벌킨백다 줄게 i'm moneybagg멋진 벼락부자 얘도너가 없어 그지 같애 꼴매일 밤 돈을 세다 잠에 들지만꿈에 너가 나타나 잠 깨 uh눈물이 흘러 매일 yeah마치 내 목에 icey ice드디어 내 벌이는 억이야우리 매일 가던 롯데리아단품 말고 살 수 있어 세트 100개근데 너가 없이무슨 소용이야 ya ya ya무슨 소용이야Uh huck Uh uh uh uh 억억이 있는데너한텐 못했어내가 벌려 했던 1원만큼 보다도이제 넌 없는데그때 잘할 걸 했어내가 벌고 있는 1억만큼 보다 더Haha 요즘 너무 바빠게다가 요즘 TV에도 나와 벌어baby baby bye bye후회는 못해 차마 no no no no손에 억 싫어 두 손 원해 right nowYa ya ya yaUh huckUh uh uh uh 억
4315,벚꽃연가,0,Ballad,31358698,이토록 아름다웠던 달빛이었던가아득히 깊어진 밤이면숨었던 그리움 고갤 드네지키지 못한 약속들이별들처럼 떠다닌긴 밤에 불어온 바람그대 숨결인 것만 같아 괴로웠다스쳐가는 바람에 내게 떨어지는벚꽃 잎은 그댈 닮아 이리 쓸쓸한가칼에 벤 상처 보다 더 깊게 아려온그댈 새긴 가슴모든 게 불편하기만한잊고 싶던 기억들너머로 참 선명하게 빛이 나던너와 함께 보낸 나날들스쳐가는 바람에 내게 떨어지는벚꽃 잎은 그댈 닮아 이리 쓸쓸한가칼에 벤 상처 보다 더 깊게 아려온그댈 새긴 가슴아스라이 흐려진 달빛에슬피 흩날리던 그대모든 것과 바꿔서 널 다시 만나면품 한가득 널 안으며 이 말 전하리라백일간의 그 꿈은 그 어떤 날보다아름다웠다고사랑했었다고
4328,Tempo,0,Dance,31399721,I can’t believe기다렸던 이런 느낌나만 듣고 싶은 그녀는 나의 멜로디하루 종일 go on and on and oh떠나지 않게 그녈 내 곁에Don’t mess up my tempo들어봐 이건 충분히I said don’t mess up my tempo그녀의 맘을 훔칠 beat어디에도 없을 리듬에 맞춰 1 2 3Don’t mess up my tempo멈출 수 없는 이끌림매혹적인 넌 lovely틈 없이 좁혀진 거리불규칙해지는 heartbeat잠시 눈을 감아 trust me밖으로 나갈 채비 미리 해둬Are you ready오늘은 내가 캐리도시 나 사이의 케미이미 나와 놓곤 뭐가 창피해 ma boo어정쩡 어버버 할 필요 없다고챙길 건 없으니 손잡아 my lady가는 길마다 레드 카펫또 런웨이인걸발걸음이 남달라지금 이 속도 맞춰보자 tempoBaby girl 아침을설레게 하는 모닝콜매일 봐도 보고 싶은 맘인걸지금부터 나와 Let’s get down모든 것이 완벽하게 좋아So don’t slow it up for meDon’t mess up my tempo들어봐 이건 충분히I said don’t mess up my tempo그녀의 맘을 훔칠 beat어디에도 없을 리듬에 맞춰 1 2 3Don’t mess up my tempo멈출 수 없는 이끌림주윌 둘러봐 lovely틈 없이 좁혀진 거리너에게 맞춰진 heartbeat하고 싶은 대로 teach me여긴 내 구역 Don't test me혼자 있기 어색하다면보내줘 messageNow you got me flexin’주윌 둘러봐널 보는 들러리들 속위대한 개츠비 Hold on wowI’m doing alright baby girlyou don't know치워 네 머리 위에 물음표내 사전에 없는 LIE너는 이미 자연스럽게맞추고 있어 내 tempoBaby girl 내 어깨에살짝 기댄 그대의아련한 향기가 다시 내 맘에소용돌이치며 몰아친다이대로 난 영원하고 싶다So don’t mess up my tempo babyDon’t slow it up for meDon’t mess up my tempoDon’t mess up my tempoDon’t mess up my tempoDon’t mess up my tempoDon’t mess up my tempoDon’t mess up my tempoDon’t mess up my tempo내 눈을 바라보고 말해나의 귓가에만 닿게나만 사랑한다 말해나밖에 없다고 말해더 이상 흔들리지 않게절대 널 뺏기지 않게누구도 건들 수 없게내 곁에 너를 지킬게내 마음이 느껴지니나를 감싸 안은유일한 나만의 savior모두 그런 널 바라보게 돼I can’t believe기다렸던 이런 느낌나만 듣고 싶은 그녀는 나의 멜로디하루 종일 go on and on and oh떠나지 않게 그녈 내 곁에Don’t mess up my tempo따라와 이건 충분히I said don’t mess up my tempo완전히 다른 색의 beat어디에도 없을 이런 완벽한 1 2 3Don’t mess up my tempo멈출 수 없는 이끌림
4338,My Way,0,Ballad,30721801,흐르는 물결이내 발목에 감겨 나가면 깊은 곳에 숨겨둔 아픈 기억모두 살아나고어디에 기대 살아갈까 나를 스쳐가는 그 모든 것들이 상처인데그댈 그린 밤들이내게 욕심이란 걸 맘 아프게 알아 나를 택한 운명이행여 그댈 맴돌아 붙잡지 못하게 이제 그대 곁에서 떠나가 내뱉는 숨마다가시 돋친 고통이어서 깊은 곳에 숨겨둔 사랑 또한그저 지워 내고어디에 기대 살아갈까 나를 스쳐가는 그 모든 것들이 상처인데그댈 그린 밤들이내게 사치라는 걸 맘 아프게 알아 나를 택한 운명이행여 그댈 맴돌아 붙잡지 못하게 이제 그대 곁에서 떠나가언젠가 그대 곁에 다시 돌아갈 수 있다면그때가 언제라도 나를 잊지 않았다면 그댈 그린 날들이내게 마지막 남은 기쁨이었단 걸 내가 택한 운명이다른 무엇이 아닌 그대뿐이라는 걸이제 그대 곁에서 영원히
4339,좋은 날,0,Ballad,31227367,조용한 바람그대 생각 하나내게 물어옵니다그렇게 그댄어느새 내 맘에조용히 내려왔죠깊은 잠일까꿈을 꾸고 있나모든 세상이그대죠떨어지는 불빛그마저 아프던이유를 그댄 아실까요처음이었다이렇게 좋은 날그댈 눈에 담을 수 있어좋은 날날아들었다눈부시게 그댄내 가슴에 내 마음에꽃 피는 날처럼피어났다숨길 수 없는 게멈추지 않는 게어디 눈물뿐일까길고 긴 이야기춥고 슬픈 얘기끝에 그대와 안고 있길흩어져 버릴까꼭 쥐어 봅니다그댈 잡은 내 두 손을처음이었다이렇게 좋은 날그댈 눈에 담을 수 있어좋은 날날아들었다눈부시게 그댄내 가슴에 내 마음에꽃 피는 날처럼 피어났다아름답게눈부시게그댄 그리어여쁘게 남아서그 길을 걸어가주오네가 걷는 그 길이언제나 환하게 피어나길이곳에서 늘 바래봅니다처음이었다이렇게 좋은 날그댈 눈에 담을 수 있어좋은 날처음 울었다그대를 만나서그리움에 보고픔에그대라는 이유그 하나에
